
1,0,0.01,0.31755,0.72,1.7358,21.6757,0.53488,yes,under damped
1,0,0.1,0.34394,0.71,1.1379,9.4766,0.53488,yes,under damped
1,0,0.3,0.29958,0.88,0.49443,0.31753,0.53488,yes,critically damped
1,0,0.5,0.21611,0,0.58746,0,0.53488,yes,critically damped
1,0,1,0.095259,0,0.1701,4.4409e-14,0.53488,yes,critically damped
1,0,10,0.0084919,0.05,6.3926,8.2487,0.53488,yes,critically damped
1,0,100,0.0078885,0.01,0.0096634,1.4138,0.53488,yes,critically damped
